"HolderAddress","Balance"
"0xfdad15dd52908fd007cbbfb9322898fc59787391",450000000000000000000
"0x9ae31edfee45c0a16ecdd78655cc67cf55dd17a3",116263204088476001630
"0x3609462f90d6291735dccff4141b3e315e1cdb28",16595411851453900453635
"0x288007f61c72e2ec7648b8970dfd9a99c2ab0a6d",11147581339064199710265
"0x437fc7ebd8df0f1def493a4b0c4cd4a93437f1b7",223500000000000000000
"0x3d558813c19c215f21a4a5c92a8eee2b246412c8",469000000000000000000
"0xbfb088027bb44d523a35d88a83fb9bd065a0b5d7",100000000229955006148
"0x0cdb1aacda65f12c74e7cf6ffda970da263fe9b6",870713125378523
"0xb7a5dcf9cff40593f9e1a83300da8416a9fcbd64",469383115169415987111
"0x9de71ea4e262afe2d40f9e6afbf8b4dbc6539d83",18405862710363700898597
"0x89da5a9fdc5cc2c1d4ae0add9f2feb91682e5b4d",467616622195509989979
"0x0ed047203daf20a4c43e14d808e7dddf7bd77a01",2356453569053679984791
"0x4a5bb1c9347a0d4f7e06a29239162f03647d9232",144503394199484006322
"0x359dd9cd7798675b82f516831bd9f12e90652200",7489098485948959933012
"0x6fe24389f1a12ee47c36bbd60e79fdcbf0b08edd",434944120373318980910
"0xaf6243ab1804e8cd5fa5aecb39c090343b6bf914",129634742218117992252
"0x9cba5382da15e577074605477654f8ebdb3fa045",79082319078736
"0x05862c68e3219d2749f77a50cebc59e6fe102033",2296225152676160178089
"0x3aef8c8c3bcfb75708a69aa9219917030e302cce",900342774068231960882
"0x6214101c90e020841f29101a2b373d422a389b31",1175850219035369946141
"0x64ee4f41a15d6c431ab6607d4e95462169d50f6c",598005609372279956005514
"0xf3fba7d787fc138bf49ab1247dd192e579d8da70",305517023197282014735
"0x8761e0dd63d14cf566acf4b730f3540f164b6b56",3378504239226479967328
"0x75f36570a25e2f96cc92cad3450ffa26c398bc4d",360034327061776025403
"0x1bec8dd9423c1bb0f03824e5fd0dc48338130672",39676964099010497478
"0x3d8b126f59c89e8c496e5ad4e9479b45c6ddef68",294893928058912024426
"0x87b40be6a7d905c62853b1c13d8dc94dbf584498",4020719825824000054126
"0xc047e9c9edd39096bbe77ce3b852876b25a0742c",515599679258847004348
"0x46ebb553c048150fb8ac25749e0e521cf27b1bdd",4691933921505859871104
"0x246f1158892117e911d2a5247f37e63f84072150",908144298130402944480
"0x97eaad7c28ea5d8a2a320c765ec00bd789a52995",18742285812337999232113
"0x11a5742b9411a8f7a0cde3b990cfafc131cb73ab",1731298434087359964906
"0x372e064c246cfa17c992b96023430e7f75888e35",560656766147399025613
"0xe8cb80a50574b3d333aa70b921d08245eeb0db52",1648721674184839912414
"0x0f81a649448c6593629f7893d9c5e04738b508d0",746469344466580992048
"0xab253f28075f75e06379e91c94d0d5d7719ae053",5803181314095900233951
"0xf21fb9763abf432704263b3f30e6687d6bb0f2ca",174758728722043997550
"0x977486be3dfd895d4d522d4c5f9c0453ec78df1c",55292718264490198635031
"0xbfb3c2cf90b17cabf40e73384e1fea5d64d83644",4808922233705980033847
"0x4b9a0b390598405cdd158a0066c1ed54aa5ca586",9921704756481909498689
"0x496faaac476a58e8fe20cfcc58c8bf819a9da561",9467261389033610
"0xc1abb20f789da0811c493b2234218946617253bb",207834497563600990588
"0x296c2d4daaef7b105ea4482a842e1cc882583547",397589058459209013563
"0xfb39d2fb46c6f2d3d1a211a71add155c3266d3a7",236641447139772992614
"0x11b1acf68a1dd73be22e5aed6a9e65dafcf155d1",498430037980022007105
"0xecab63f40d021821e5c18be27c62175854e73653",86619493838115801054
"0xc825846160881797574a4a59c155a8b9001bb495",899139271875233
"0xed364ec70953794c849d0e149816800a85966783",634590170026840041828
"0x96d4f9d8f23eadee78fc6824fc60b8c1ce578443",1
"0xe2f5ae040e2ecb7cb542d81ec39e23cd66cbe139",3516840235541680158349
"0x580750f4b92670f978e39e936a0c41b26f7d3159",897523077582968
"0x4d9f425af39ef03e62a3434aee5dd4dcec40b0a7",50000000000000000000
"0x2cad6658ae641a6cee952739323f52eea0a0b730",117308399010469997847
"0x49536bc0cb6b52e2b98f9dbba864d0e9286be3ff",6162
"0xfdde7ad56320b9cc691ad319a8fec2c8d6b993e6",5865814450754800418508
"0x482562904a8990c55d7d58ea318bde477931a168",72757521599864997
"0x40f19cb9abca69e80ad168b8d7eac16ce6757a35",298634037007535027897
"0x907cb673a74d8f7eb80d441c192f52b57566c0c2",9200000000000000000000
"0xa055a40e9a298f7f073e8d50a1874ecd6dc17876",457553886189282991381
"0x5e03b07ae157ee1ca5bf2f3cbe5bc8dc38f3e965",3675674737416530206247
"0x87d7b600edd7a12432e9dfec4394806bd5112aee",5092611010484420148714
"0x5c160d106be874649e114617b3de197f936a3a70",128784479247943011160
"0x801d4f5928ffe524fdd89e991ec11719f871421e",119779600488791999169
"0x9b616ac1d31f17be9b23560d93699ca7732e2808",318727675534294974113
"0x15d9560aea0212704b64a35fa5dccaae6d9577a6",91013792672208595036
"0x76f5f4fca569b0eb49d2500c5c6284dd2d033ca9",2006299614416080068
"0x1e34c4c920c1b6a397cab786ebfd83dcaee1ff64",105000000000000000000
"0x27ba36910e8ed5e9a379e19ae2f27ccf6f8964d4",5023015121665500
"0x0442dd88a482833fe2ca98a6b66526aa640321f3",929385100450144
"0x33ad6df7b11066f5491db70f5d004468ea93a6a7",53161938616888299691
"0x70ec47103aebe48d469eb63f926fa5600db705b7",550378481340636994901
"0x47edb69cfde37d4969dd1bf5412dfb5027b8fe21",179446356962939006507
"0x27abffc0ce12681a08086d268276fde587574708",281089539999999999509
"0x9dfd300d2f57b6696348191ffdbc3aad4e73b9a1",189129002152151002747
"0xeab337618f6e6a3ac744e06b42765116fd81b0d2",121467337482345996591
"0x6c2448c22a7947bd4fd886b719618b913cd09538",888517269614966949121
"0x1670079be32d3c45c880ebc24bc4530658153c81",5106100076346920104697
"0x131647d1e0d8c4d77eacd1ccc7614a16c4b0cd2b",513889448170814034711
"0x314a684b8aefa0766681ad44f2cd9c3cdbb25082",129801571870907991979
"0xff51712c8f5b7108d1896b94ce5c183659b82ef7",38563515376135503174737
"0xe5c6246d55f2f1a7b346941c5767317ab31927bc",1213568021378689991252
"0xcc03e33fc298f2d627c62ac42cca953a4e01bd4c",18000000000000000000000
"0xa09b653a3c5057dd60ad98a4f308c0eddf2159cd",269363654565224976523
"0xe6b5290d78f05bc2001a7083ddaf6e53cc736e85",1800215154740990101345
"0xf3999be0944a8d83a40f7d0c64144524a1be48d9",2601551588300790172070
"0x8b7546ab82459fde1eb9a1dda70b69645a8ef175",3929307211309040212655
"0x072ed5c309d73e49c9c6acca2e816ba9f43b9543",8567312292579530549119
"0xda6c59f7478f9d2a25fcdcba9d0f33db0c12dad4",393996500487224977860
"0xa2d3d3dcc9e33e1708c0ac973c2c74d2dace945d",42400577544347099319566
"0x495db07de1141ea71c2614be297a2819ccf3c26a",11885861016416200072854
"0x90f35487be3084c826377d5af7f9ad54c92c2a42",254015152006063999579
"0x7a79f5cd3bc520bdd3da2883f88a6f1093360ade",120585830095985002686
"0x87a41e754c9633363498e0e3ccaf604c03e0a9d1",20045202160385699244216
"0xa5d62640081d2a1bc5ded398f2aa5ac6e463746b",1760265402960299979895
"0xafc5c3e7c45432f7ef4a8642858f642d2a3d0ab4",2022373173285360053342
"0x1358874a2ec596ee44595f2add5973381fa0cda6",1000000000000000000000
"0xb3e12a0ac4fb13fe091b448f45b81b1da0246994",800000000000000000000
"0xd4eba87a81942a82ced7ed51ff60d9fc803ef4db",395182138016712997342
"0x06839fc33b07c6ab8d40c83ddb561bf7d9dd4198",3158647441645429807977
"0x8c9070cd2da3e626de4a2fe7e06e0a0f7aacd343",907993733116004023032
"0x4736c50c538100eb178d7db4d141afaedde63d44",8363777280835020064842
"0x3dc131fefb7758749a71764ef7fc078975f53986",3048655624545800037595
